Symbol,Market,Name
61970,KOSDAQ,엘비세미콘
138690,KOSDAQ,엘아이에스
290650,KOSDAQ,엘앤씨바이오
66970,KOSDAQ,엘앤에프
156100,KOSDAQ,엘앤케이바이오
73110,KOSDAQ,엘엠에스
83310,KOSDAQ,엘오티베큠
297890,KOSDAQ,엘이티
37950,KOSDAQ,엘컴텍
170920,KOSDAQ,엘티씨
58630,KOSDAQ,엠게임
19590,KOSDAQ,엠벤처투자
169330,KOSDAQ,엠브레인
97520,KOSDAQ,엠씨넥스
179290,KOSDAQ,엠아이텍
9780,KOSDAQ,엠에스씨
123040,KOSDAQ,엠에스오토텍
323230,KOSDAQ,엠에프엠코리아
32790,KOSDAQ,엠젠플러스
33160,KOSDAQ,엠케이전자
347890,KOSDAQ,엠투아이
33310,KOSDAQ,엠투엔
259630,KOSDAQ,엠플러스
115960,KOSDAQ,연우
60850,KOSDAQ,영림원소프트랩
7530,KOSDAQ,영신금속
143540,KOSDAQ,영우디에스피
36560,KOSDAQ,영풍정밀
265560,KOSDAQ,영화테크
36000,KOSDAQ,예림당
250930,KOSDAQ,예선테크
53280,KOSDAQ,예스24
122640,KOSDAQ,예스티
900300,KOSDAQ,오가닉티코스메틱
45060,KOSDAQ,오공
80520,KOSDAQ,오디텍
39830,KOSDAQ,오로라
46120,KOSDAQ,오르비텍
14940,KOSDAQ,오리엔탈정공
65500,KOSDAQ,오리엔트정공
10470,KOSDAQ,오리콤
53980,KOSDAQ,오상자이엘
52420,KOSDAQ,오성첨단소재
241790,KOSDAQ,오션브릿지
39200,KOSDAQ,오스코텍
226400,KOSDAQ,오스테오닉
31510,KOSDAQ,오스템
48260,KOSDAQ,오스템임플란트
138080,KOSDAQ,오이솔루션
80580,KOSDAQ,오킨스전자
67170,KOSDAQ,오텍
173130,KOSDAQ,오파스넷
49480,KOSDAQ,오픈베이스
309930,KOSDAQ,오하임아이엔티
244460,KOSDAQ,올리패스
226950,KOSDAQ,올릭스
57540,KOSDAQ,옴니시스템
82210,KOSDAQ,옵트론텍
109080,KOSDAQ,옵티시스
153710,KOSDAQ,옵티팜
122990,KOSDAQ,와이솔
232140,KOSDAQ,와이아이케이
67900,KOSDAQ,와이엔텍
155650,KOSDAQ,와이엠씨
251370,KOSDAQ,와이엠티
66430,KOSDAQ,와이오엠
193250,KOSDAQ,와이제이엠게임즈
273060,KOSDAQ,와이즈버즈
19210,KOSDAQ,와이지-원
122870,KOSDAQ,와이지엔터테인먼트
332570,KOSDAQ,와이팜
79000,KOSDAQ,와토스코리아
114630,KOSDAQ,우노앤컴퍼니
32820,KOSDAQ,우리기술
41190,KOSDAQ,우리기술투자
115440,KOSDAQ,우리넷
46970,KOSDAQ,우리로
82850,KOSDAQ,우리바이오
215360,KOSDAQ,우리산업
72470,KOSDAQ,우리산업홀딩스
73560,KOSDAQ,우리손에프앤지
153490,KOSDAQ,우리이앤엘
37400,KOSDAQ,우리조명
101170,KOSDAQ,우림기계
66590,KOSDAQ,우수AMS
103840,KOSDAQ,우양
46940,KOSDAQ,우원개발
215380,KOSDAQ,우정바이오
65680,KOSDAQ,우주일렉트로
18620,KOSDAQ,우진비앤지
53080,KOSDAQ,원방테크
32940,KOSDAQ,원익
240810,KOSDAQ,원익IPS
74600,KOSDAQ,원익QnC
104830,KOSDAQ,원익머트리얼즈
14190,KOSDAQ,원익큐브
30530,KOSDAQ,원익홀딩스
12620,KOSDAQ,원일특강
8370,KOSDAQ,원풍
8290,KOSDAQ,원풍물산
101160,KOSDAQ,월덱스
95270,KOSDAQ,웨이브일렉트로
65950,KOSDAQ,웰크론
76080,KOSDAQ,웰크론한텍
196700,KOSDAQ,웹스
69080,KOSDAQ,웹젠
53580,KOSDAQ,웹케시
71460,KOSDAQ,위니아딤채
44340,KOSDAQ,위닉스
330350,KOSDAQ,위더스제약
348350,KOSDAQ,위드텍
112040,KOSDAQ,위메이드
65370,KOSDAQ,위세아이텍
38620,KOSDAQ,위즈코프
299900,KOSDAQ,위지윅스튜디오
36090,KOSDAQ,위지트
136540,KOSDAQ,윈스
320000,KOSDAQ,윈텍
97800,KOSDAQ,윈팩
192390,KOSDAQ,윈하이텍
313760,KOSDAQ,윌링스
900340,KOSDAQ,윙입푸드
36200,KOSDAQ,유니셈
18000,KOSDAQ,유니슨
203450,KOSDAQ,유니온커뮤니티
11320,KOSDAQ,유니크
86390,KOSDAQ,유니테스트
241690,KOSDAQ,유니테크노
142210,KOSDAQ,유니트론텍
48430,KOSDAQ,유라테크
206650,KOSDAQ,유바이오로직스
89850,KOSDAQ,유비벨록스
32620,KOSDAQ,유비케어
264450,KOSDAQ,유비쿼스
78070,KOSDAQ,유비쿼스홀딩스
24800,KOSDAQ,유성티엔에스
54930,KOSDAQ,유신
69330,KOSDAQ,유아이디
49520,KOSDAQ,유아이엘
56090,KOSDAQ,유앤아이
263770,KOSDAQ,유에스티
23410,KOSDAQ,유진기업
56080,KOSDAQ,유진로봇
84370,KOSDAQ,유진테크
178780,KOSDAQ,유테크
179900,KOSDAQ,유티아이
263050,KOSDAQ,유틸렉스
191410,KOSDAQ,육일씨엔에쓰
72770,KOSDAQ,율호
39020,KOSDAQ,이건홀딩스
60230,KOSDAQ,이그잭스
67920,KOSDAQ,이글루시큐리티
44960,KOSDAQ,이글벳
302430,KOSDAQ,이노메트리
73490,KOSDAQ,이노와이어리스
86250,KOSDAQ,이노와이즈
215790,KOSDAQ,이노인스트루먼트
246960,KOSDAQ,이노테라피
88390,KOSDAQ,이녹스
272290,KOSDAQ,이녹스첨단소재
53350,KOSDAQ,이니텍
258610,KOSDAQ,이더블유케이
215090,KOSDAQ,이디티
41520,KOSDAQ,이라이콤
264850,KOSDAQ,이랜시스
54210,KOSDAQ,이랜텍
164060,KOSDAQ,이루다
65440,KOSDAQ,이루온
36260,KOSDAQ,이매진아시아
115610,KOSDAQ,이미지스
78020,KOSDAQ,이베스트투자증권
80010,KOSDAQ,이상네트웍스
86890,KOSDAQ,이수앱지스
47560,KOSDAQ,이스트소프트
900110,KOSDAQ,이스트아시아홀딩스
67010,KOSDAQ,이씨에스
52190,KOSDAQ,이에스에이
226360,KOSDAQ,이엑스티
101360,KOSDAQ,이엔드디
102710,KOSDAQ,이엔에프테크놀로지
63760,KOSDAQ,이엘피
87730,KOSDAQ,이엠네트웍스
123570,KOSDAQ,이엠넷
83470,KOSDAQ,이엠앤아이
95190,KOSDAQ,이엠코리아
91120,KOSDAQ,이엠텍
39030,KOSDAQ,이오테크닉스
294090,KOSDAQ,이오플로우
88290,KOSDAQ,이원컴포텍
181340,KOSDAQ,이즈미디어
353810,KOSDAQ,이지바이오
90850,KOSDAQ,이지웰
99750,KOSDAQ,이지케어텍
35810,KOSDAQ,이지홀딩스
160600,KOSDAQ,이큐셀
92130,KOSDAQ,이크레더블
96040,KOSDAQ,이트론
134060,KOSDAQ,이퓨쳐
1840,KOSDAQ,이화공영
24810,KOSDAQ,이화전기
41830,KOSDAQ,인바디
352940,KOSDAQ,인바이오
79950,KOSDAQ,인베니아
277410,KOSDAQ,인산가
60150,KOSDAQ,인선이엔티
33230,KOSDAQ,인성정보
37330,KOSDAQ,인지디스플레
83640,KOSDAQ,인콘
216050,KOSDAQ,인크로스
49070,KOSDAQ,인탑스
119610,KOSDAQ,인터로조
17250,KOSDAQ,인터엠
35080,KOSDAQ,인터파크
51370,KOSDAQ,인터플렉스
64290,KOSDAQ,인텍플러스
189300,KOSDAQ,인텔리안테크
150840,KOSDAQ,인트로메딕
48530,KOSDAQ,인트론바이오
175140,KOSDAQ,인포마크
115310,KOSDAQ,인포바인
39290,KOSDAQ,인포뱅크
41020,KOSDAQ,인프라웨어
71200,KOSDAQ,인피니트헬스케어
101930,KOSDAQ,인화정공
68330,KOSDAQ,일신바이오
58450,KOSDAQ,일야
19540,KOSDAQ,일지테크
94820,KOSDAQ,일진파워
950140,KOSDAQ,잉글우드랩
49550,KOSDAQ,잉크테크
254120,KOSDAQ,자비스
221610,KOSDAQ,자안
43910,KOSDAQ,자연과환경
234920,KOSDAQ,자이글
174880,KOSDAQ,장원테크
49630,KOSDAQ,재영솔루텍
110020,KOSDAQ,전진바이오팜
65530,KOSDAQ,전파기지국
208140,KOSDAQ,정다운
22220,KOSDAQ,정산애강
40420,KOSDAQ,정상제이엘에스
45510,KOSDAQ,정원엔시스
65620,KOSDAQ,제낙스
217190,KOSDAQ,제너셈
95700,KOSDAQ,제넥신
72520,KOSDAQ,제넨바이오
122310,KOSDAQ,제노레이
187420,KOSDAQ,제노포커스
225220,KOSDAQ,제놀루션
123330,KOSDAQ,제닉
159580,KOSDAQ,제로투세븐
147830,KOSDAQ,제룡산업
33100,KOSDAQ,제룡전기
79370,KOSDAQ,제우스
54950,KOSDAQ,제이브이엠
90470,KOSDAQ,제이스텍
137950,KOSDAQ,제이씨케미칼
33320,KOSDAQ,제이씨현시스템
204270,KOSDAQ,제이앤티씨
26040,KOSDAQ,제이에스티나
126880,KOSDAQ,제이엔케이히터
322510,KOSDAQ,제이엘케이
33050,KOSDAQ,제이엠아이
94970,KOSDAQ,제이엠티
58420,KOSDAQ,제이웨이
89790,KOSDAQ,제이티
52670,KOSDAQ,제일바이오
199820,KOSDAQ,제일전기공업
23440,KOSDAQ,제일제강
38010,KOSDAQ,제일테크노스
80220,KOSDAQ,제주반도체
216080,KOSDAQ,제테마
229000,KOSDAQ,젠큐릭스
82270,KOSDAQ,젬백스
64800,KOSDAQ,젬백스링크
41590,KOSDAQ,젬백스지오
44060,KOSDAQ,조광ILI
34940,KOSDAQ,조아제약
101730,KOSDAQ,조이맥스
67000,KOSDAQ,조이시티
33340,KOSDAQ,좋은사람들
36930,KOSDAQ,주성엔지니어링
239340,KOSDAQ,줌인터넷
72020,KOSDAQ,중앙백신
440,KOSDAQ,중앙에너비스
228760,KOSDAQ,지노믹트리
314130,KOSDAQ,지놈앤컴퍼니
43610,KOSDAQ,지니뮤직
263860,KOSDAQ,지니언스
303030,KOSDAQ,지니틱스
36180,KOSDAQ,지더블유바이텍
208350,KOSDAQ,지란지교시큐리티
114570,KOSDAQ,지스마트글로벌
51160,KOSDAQ,지어소프트
53050,KOSDAQ,지에스이
119850,KOSDAQ,지엔씨에너지
270520,KOSDAQ,지엔원에너지
65060,KOSDAQ,지엔코
204840,KOSDAQ,지엘팜텍
111820,KOSDAQ,지와이커머스
115450,KOSDAQ,지트리비앤티
219750,KOSDAQ,지티지웰니스
18120,KOSDAQ,진로발효
109820,KOSDAQ,진매트릭스
86060,KOSDAQ,진바이오텍
36890,KOSDAQ,진성티이씨
7370,KOSDAQ,진양제약
85660,KOSDAQ,차바이오텍
94850,KOSDAQ,참좋은여행
4650,KOSDAQ,창해에탄올
311690,KOSDAQ,천랩
278280,KOSDAQ,천보
96240,KOSDAQ,청담러닝
13720,KOSDAQ,청보산업
66360,KOSDAQ,체리부로
47820,KOSDAQ,초록뱀
94360,KOSDAQ,칩스앤미디어
16920,KOSDAQ,카스
284620,KOSDAQ,카이노스메드
293490,KOSDAQ,카카오게임즈
42000,KOSDAQ,카페24
317530,KOSDAQ,캐리소프트
71850,KOSDAQ,캐스텍코리아
180400,KOSDAQ,캔서롭
50110,KOSDAQ,캠시스
900310,KOSDAQ,컬러레이
78340,KOSDAQ,컴투스
307930,KOSDAQ,컴퍼니케이
263700,KOSDAQ,케어랩스
214370,KOSDAQ,케어젠
221980,KOSDAQ,케이디켐
43290,KOSDAQ,케이맥
192250,KOSDAQ,케이사인
115500,KOSDAQ,케이씨에스
89150,KOSDAQ,케이씨티
25880,KOSDAQ,케이씨피드
93320,KOSDAQ,케이아이엔엑스
73010,KOSDAQ,케이에스피
105330,KOSDAQ,케이엔더블유
272110,KOSDAQ,케이엔제이
39420,KOSDAQ,케이엘넷
83550,KOSDAQ,케이엠
32500,KOSDAQ,케이엠더블유
225430,KOSDAQ,케이엠제약
64820,KOSDAQ,케이프
256940,KOSDAQ,케이피에스
24880,KOSDAQ,케이피에프
42040,KOSDAQ,케이피엠테크
54410,KOSDAQ,케이피티유
274090,KOSDAQ,켄코아에어로스페이스
217600,KOSDAQ,켐온
89010,KOSDAQ,켐트로닉스
220260,KOSDAQ,켐트로스
52400,KOSDAQ,코나아이
33110,KOSDAQ,코너스톤네트웍스
94860,KOSDAQ,코닉글로리
46070,KOSDAQ,코다코
47770,KOSDAQ,코데즈컴바인
78940,KOSDAQ,코드네이처
80530,KOSDAQ,코디
224060,KOSDAQ,코디엠
78650,KOSDAQ,코렌
104540,KOSDAQ,코렌텍
27050,KOSDAQ,코리아나
290510,KOSDAQ,코리아센터
190650,KOSDAQ,코리아에셋투자증권
101670,KOSDAQ,코리아에스이
123410,KOSDAQ,코리아에프티
36690,KOSDAQ,코맥스
49430,KOSDAQ,코메론
183300,KOSDAQ,코미코
41960,KOSDAQ,코미팜
89890,KOSDAQ,코세스
9730,KOSDAQ,코센
82660,KOSDAQ,코스나인
222040,KOSDAQ,코스맥스엔비티
241710,KOSDAQ,코스메카코리아
69110,KOSDAQ,코스온
166480,KOSDAQ,코아스템
45970,KOSDAQ,코아시아
29960,KOSDAQ,코엔텍
102940,KOSDAQ,코오롱생명과학
950160,KOSDAQ,코오롱티슈진
33290,KOSDAQ,코웰패션
56360,KOSDAQ,코위버
282880,KOSDAQ,코윈테크
121850,KOSDAQ,코이즈
15710,KOSDAQ,코콤
52330,KOSDAQ,코텍
322780,KOSDAQ,코퍼스코리아
126600,KOSDAQ,코프라
200130,KOSDAQ,콜마비앤에이치
317690,KOSDAQ,퀀타매트릭스
60280,KOSDAQ,큐렉소
40350,KOSDAQ,큐로컴
51780,KOSDAQ,큐로홀딩스
115180,KOSDAQ,큐리언트
43090,KOSDAQ,큐브앤컴퍼니
182360,KOSDAQ,큐브엔터
66310,KOSDAQ,큐에스아이
16600,KOSDAQ,큐캐피탈
43590,KOSDAQ,크로바하이텍
114120,KOSDAQ,크루셜텍
110790,KOSDAQ,크리스에프앤씨
900250,KOSDAQ,크리스탈신소재
83790,KOSDAQ,크리스탈지노믹스
45520,KOSDAQ,크린앤사이언스
36170,KOSDAQ,클라우드에어
214150,KOSDAQ,클래시스
352770,KOSDAQ,클리노믹스
237880,KOSDAQ,클리오
139670,KOSDAQ,키네마스터
54780,KOSDAQ,키이스트
219130,KOSDAQ,타이거일렉
65130,KOSDAQ,탑엔지니어링
23160,KOSDAQ,태광
53620,KOSDAQ,태양
44490,KOSDAQ,태웅
124560,KOSDAQ,태웅로직스
191420,KOSDAQ,테고사이언스
73640,KOSDAQ,테라사이언스
182690,KOSDAQ,테라셈
66700,KOSDAQ,테라젠이텍스
95610,KOSDAQ,테스
131970,KOSDAQ,테스나
89030,KOSDAQ,테크윙
54450,KOSDAQ,텔레칩스
91440,KOSDAQ,텔레필드
200230,KOSDAQ,텔콘RF제약
215480,KOSDAQ,토박스코리아
51360,KOSDAQ,토비스
45340,KOSDAQ,토탈소프트
108230,KOSDAQ,톱텍
79970,KOSDAQ,투비소프트
105550,KOSDAQ,트루윈
26150,KOSDAQ,특수건설
322180,KOSDAQ,티라유텍
117730,KOSDAQ,티로보틱스
33830,KOSDAQ,티비씨
57680,KOSDAQ,티사이언티픽
64760,KOSDAQ,티씨케이
246710,KOSDAQ,티앤알바이오팹
340570,KOSDAQ,티앤엘
277880,KOSDAQ,티에스아이
131290,KOSDAQ,티에스이
356860,KOSDAQ,티엘비
62860,KOSDAQ,티엘아이
321550,KOSDAQ,티움바이오
104480,KOSDAQ,티케이케미칼
81150,KOSDAQ,티플랙스
130740,KOSDAQ,티피씨글로벌
84730,KOSDAQ,팅크웨어
46210,KOSDAQ,파나진
34230,KOSDAQ,파라다이스
33540,KOSDAQ,파라텍
43200,KOSDAQ,파루
214450,KOSDAQ,파마리서치프로덕트
208340,KOSDAQ,파멥신
177830,KOSDAQ,파버나인
37070,KOSDAQ,파세코
150900,KOSDAQ,파수
37030,KOSDAQ,파워넷
47310,KOSDAQ,파워로직스
170790,KOSDAQ,파이오링크
49120,KOSDAQ,파인디앤씨
38950,KOSDAQ,파인디지털
106240,KOSDAQ,파인테크닉스
131760,KOSDAQ,파인텍
65690,KOSDAQ,파커스
140860,KOSDAQ,파크시스템스
91700,KOSDAQ,파트론
38160,KOSDAQ,팍스넷
32800,KOSDAQ,판타지오
318010,KOSDAQ,팜스빌
27710,KOSDAQ,팜스토리
225590,KOSDAQ,패션플랫폼
54300,KOSDAQ,팬스타엔터프라이즈
68050,KOSDAQ,팬엔터테인먼트
222110,KOSDAQ,팬젠
263750,KOSDAQ,펄어비스
251970,KOSDAQ,펌텍코리아
87010,KOSDAQ,펩트론
43370,KOSDAQ,평화정공
119500,KOSDAQ,포메탈
16670,KOSDAQ,포비스티앤씨
56730,KOSDAQ,포스링크
22100,KOSDAQ,포스코 ICT
9520,KOSDAQ,포스코엠텍
189690,KOSDAQ,포시에스
318020,KOSDAQ,포인트모바일
256630,KOSDAQ,포인트엔지니어링
141020,KOSDAQ,포티스
290720,KOSDAQ,푸드나무
5670,KOSDAQ,푸드웰
94940,KOSDAQ,푸른기술
7330,KOSDAQ,푸른저축은행
93380,KOSDAQ,풍강
23900,KOSDAQ,풍국주정
195440,KOSDAQ,퓨전
214270,KOSDAQ,퓨쳐스트림네트웍스
220100,KOSDAQ,퓨쳐켐
35200,KOSDAQ,프럼파스트
203690,KOSDAQ,프로스테믹스
53610,KOSDAQ,프로텍
335810,KOSDAQ,프리시젼바이오
53160,KOSDAQ,프리엠스
75130,KOSDAQ,플랜티넷
237820,KOSDAQ,플레이디
23770,KOSDAQ,플레이위드
300080,KOSDAQ,플리토
32580,KOSDAQ,피델릭스
51380,KOSDAQ,피씨디렉트
241820,KOSDAQ,피씨엘
237750,KOSDAQ,피앤씨테크
131390,KOSDAQ,피앤이솔루션
24850,KOSDAQ,피에스엠씨
319660,KOSDAQ,피에스케이
31980,KOSDAQ,피에스케이홀딩스
2230,KOSDAQ,피에스텍
347740,KOSDAQ,피엔케이피부임상연구센타
137400,KOSDAQ,피엔티
128660,KOSDAQ,피제이메탈
6140,KOSDAQ,피제이전자
304840,KOSDAQ,피플바이오
62970,KOSDAQ,피피아이
87600,KOSDAQ,픽셀플러스
57880,KOSDAQ,필로시스헬스케어
161580,KOSDAQ,필옵틱스
347770,KOSDAQ,핌스
299030,KOSDAQ,하나기술
67310,KOSDAQ,하나마이크론
166090,KOSDAQ,하나머티리얼즈
136480,KOSDAQ,하림
3380,KOSDAQ,하림지주
149980,KOSDAQ,하이로닉
13030,KOSDAQ,하이록코리아
126700,KOSDAQ,하이비젼시스템
106080,KOSDAQ,하이소닉
221840,KOSDAQ,하이즈항공
106190,KOSDAQ,하이텍팜
66130,KOSDAQ,하츠
4590,KOSDAQ,한국가구
39340,KOSDAQ,한국경제TV
34950,KOSDAQ,한국기업평가
222980,KOSDAQ,한국맥널티
318000,KOSDAQ,한국바이오젠
256840,KOSDAQ,한국비엔씨
25550,KOSDAQ,한국선재
23890,KOSDAQ,한국아트라스비엑스
17890,KOSDAQ,한국알콜
80720,KOSDAQ,한국유니온제약
63570,KOSDAQ,한국전자금융
41460,KOSDAQ,한국전자인증
101680,KOSDAQ,한국정밀기계
39740,KOSDAQ,한국정보공학
53300,KOSDAQ,한국정보인증
25770,KOSDAQ,한국정보통신
23760,KOSDAQ,한국캐피탈
54040,KOSDAQ,한국컴퓨터
50540,KOSDAQ,한국코퍼레이션
21650,KOSDAQ,한국큐빅
53590,KOSDAQ,한국테크놀로지
32300,KOSDAQ,한국파마
37230,KOSDAQ,한국팩키지
30520,KOSDAQ,한글과컴퓨터
52600,KOSDAQ,한네트
256150,KOSDAQ,한독크린텍
92460,KOSDAQ,한라IMS
39670,KOSDAQ,한류타임즈
47080,KOSDAQ,한빛소프트
70590,KOSDAQ,한솔인티큐브
226440,KOSDAQ,한송네오텍
42520,KOSDAQ,한스바이오메드
78350,KOSDAQ,한양디지텍
45100,KOSDAQ,한양이엔지
46110,KOSDAQ,한일네트웍스
24740,KOSDAQ,한일단조
5860,KOSDAQ,한일사료
123840,KOSDAQ,한일진공
7770,KOSDAQ,한일화학
79170,KOSDAQ,한창산업
86960,KOSDAQ,한컴MDS
54920,KOSDAQ,한컴위드
2680,KOSDAQ,한탑
66110,KOSDAQ,한프
102210,KOSDAQ,해덕파워웨이
220630,KOSDAQ,해마로푸드서비스
34810,KOSDAQ,해성산업
76610,KOSDAQ,해성옵틱스
220180,KOSDAQ,핸디소프트
8800,KOSDAQ,행남사
900270,KOSDAQ,헝셩그룹
84990,KOSDAQ,헬릭스미스
170030,KOSDAQ,현대공업
48410,KOSDAQ,현대바이오
52260,KOSDAQ,현대바이오랜드
16790,KOSDAQ,현대사료
39010,KOSDAQ,현대통신
92300,KOSDAQ,현우산업
53660,KOSDAQ,현진소재
11080,KOSDAQ,형지I&C
60560,KOSDAQ,홈센타홀딩스
64240,KOSDAQ,홈캐스트
39610,KOSDAQ,화성밸브
126640,KOSDAQ,화신정공
61250,KOSDAQ,화일약품
97870,KOSDAQ,효성오앤비
50090,KOSDAQ,휘닉스소재
290270,KOSDAQ,휴네시온
90710,KOSDAQ,휴림로봇
205470,KOSDAQ,휴마시스
115160,KOSDAQ,휴맥스
28080,KOSDAQ,휴맥스홀딩스
200670,KOSDAQ,휴메딕스
65510,KOSDAQ,휴비츠
243070,KOSDAQ,휴온스
84110,KOSDAQ,휴온스글로벌
145020,KOSDAQ,휴젤
24060,KOSDAQ,흥구석유
10240,KOSDAQ,흥국
189980,KOSDAQ,흥국에프엔비
37440,KOSDAQ,희림
238490,KOSDAQ,힘스
